<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.12.23	15:29:00	1578.71	1578.71	1578.71	1578.71	1	0	90
2025.12.23	15:30:00	1578.60	1578.75	1578.60	1578.75	4	0	90
2025.12.23	15:31:00	1578.76	1578.79	1578.76	1578.79	3	0	90
2025.12.23	15:32:00	1578.80	1579.09	1578.80	1579.09	5	0	90
2025.12.23	15:33:00	1579.10	1579.25	1579.10	1579.13	5	0	90
2025.12.23	15:35:00	1579.16	1579.16	1579.16	1579.16	1	0	90
2025.12.23	15:36:00	1579.16	1579.16	1579.15	1579.15	2	0	90
2025.12.23	15:37:00	1579.15	1579.15	1579.14	1579.14	2	0	90
2025.12.23	15:38:00	1579.14	1579.14	1579.13	1579.13	2	0	90
2025.12.23	15:39:00	1579.13	1579.13	1579.12	1579.12	2	0	90
2025.12.23	15:40:00	1579.11	1579.11	1579.09	1579.09	3	0	90
2025.12.23	15:41:00	1578.94	1578.94	1578.84	1578.84	2	0	90
2025.12.23	15:42:00	1578.82	1578.82	1578.81	1578.81	2	0	90
2025.12.23	15:43:00	1578.80	1578.80	1578.28	1578.28	5	0	90
2025.12.23	15:44:00	1578.27	1578.27	1577.75	1577.75	5	0	90
2025.12.23	15:45:00	1577.75	1577.75	1577.74	1577.74	2	0	90
2025.12.23	15:46:00	1577.74	1577.74	1577.74	1577.74	1	0	90
2025.12.23	15:47:00	1577.74	1577.74	1577.74	1577.74	1	0	90
2025.12.23	15:48:00	1577.74	1577.75	1577.74	1577.75	2	0	90
2025.12.23	15:49:00	1577.76	1577.76	1577.76	1577.76	1	0	90
2025.12.23	15:51:00	1577.79	1577.79	1577.79	1577.79	1	0	90
2025.12.23	15:52:00	1577.81	1577.82	1577.81	1577.82	2	0	90
2025.12.23	15:53:00	1577.96	1577.96	1577.96	1577.96	1	0	90
2025.12.23	15:54:00	1577.97	1577.97	1577.97	1577.97	1	0	90
2025.12.23	15:55:00	1577.97	1577.98	1577.97	1577.98	2	0	90
2025.12.23	15:56:00	1577.98	1577.99	1577.98	1577.99	2	0	90
2025.12.23	15:58:00	1578.14	1578.15	1578.14	1578.15	2	0	90
2025.12.23	15:59:00	1578.15	1578.15	1578.14	1578.14	2	0	90
2025.12.23	16:00:00	1578.14	1578.14	1578.14	1578.14	1	0	90
2025.12.23	16:02:00	1578.13	1578.26	1578.13	1578.26	2	0	90
2025.12.23	16:03:00	1578.28	1578.53	1578.28	1578.53	2	0	90
2025.12.23	16:05:00	1578.56	1578.56	1578.56	1578.56	1	0	90
2025.12.23	16:06:00	1578.44	1578.44	1578.44	1578.44	1	0	90
2025.12.23	16:08:00	1578.58	1578.58	1578.56	1578.57	3	0	90
2025.12.23	16:09:00	1578.57	1578.58	1578.46	1578.46	3	0	90
2025.12.23	16:10:00	1578.46	1578.46	1578.46	1578.46	1	0	90
2025.12.23	16:11:00	1578.60	1578.73	1578.60	1578.73	2	0	90
2025.12.23	16:12:00	1578.73	1578.87	1578.73	1578.87	4	0	90
2025.12.23	16:13:00	1578.88	1578.89	1578.88	1578.89	2	0	90
2025.12.23	16:14:00	1578.90	1579.41	1578.90	1579.41	3	0	90
2025.12.29	10:01:00	1581.55	1582.30	1580.50	1582.30	13	0	90
2025.12.29	10:02:00	1582.18	1582.80	1582.18	1582.43	7	0	90
2025.12.29	10:03:00	1582.30	1582.30	1580.80	1580.80	20	0	90
2025.12.29	10:04:00	1580.68	1580.68	1579.30	1579.80	16	0	90
2025.12.29	10:05:00	1579.80	1580.30	1578.00	1578.80	19	0	90
2025.12.29	10:06:00	1578.80	1579.30	1578.80	1579.05	16	0	90
2025.12.29	10:07:00	1579.05	1580.18	1579.05	1580.18	14	0	90
2025.12.29	10:08:00	1580.18	1580.18	1579.93	1579.93	6	0	90
2025.12.29	10:09:00	1579.93	1580.18	1579.55	1579.55	7	0	90
2025.12.29	10:10:00	1579.43	1579.55	1578.55	1578.80	17	0	90
2025.12.29	10:11:00	1578.80	1579.30	1578.68	1578.93	10	0	90
2025.12.29	10:12:00	1579.05	1579.30	1578.80	1578.80	7	0	90
2025.12.29	10:13:00	1578.80	1579.05	1578.68	1578.80	7	0	90
2025.12.29	10:14:00	1578.68	1578.68	1578.30	1578.30	5	0	90
2025.12.29	10:15:00	1578.30	1578.93	1578.30	1578.80	20	0	90
2025.12.29	10:16:00	1578.93	1579.18	1578.93	1579.18	3	0	90
2025.12.29	10:17:00	1579.30	1579.43	1579.30	1579.43	2	0	90
2025.12.29	10:18:00	1579.43	1579.55	1579.43	1579.55	2	0	90
2025.12.29	10:19:00	1579.55	1579.55	1579.43	1579.55	3	0	90
2025.12.29	10:20:00	1579.55	1579.55	1578.43	1578.43	7	0	90
2025.12.29	10:21:00	1578.43	1578.68	1578.43	1578.68	3	0	90
2025.12.29	10:22:00	1578.68	1579.18	1578.68	1579.18	6	0	90
2025.12.29	10:23:00	1579.18	1579.18	1579.05	1579.05	2	0	90
2025.12.29	10:24:00	1579.05	1579.05	1579.05	1579.05	1	0	90
2025.12.29	10:25:00	1579.05	1579.05	1579.05	1579.05	1	0	90
2025.12.29	10:26:00	1579.05	1579.05	1578.93	1578.93	2	0	90
2025.12.29	10:27:00	1578.93	1580.08	1578.93	1580.08	3	0	90
2025.12.29	10:28:00	1580.07	1580.07	1579.94	1579.94	2	0	90
2025.12.29	10:29:00	1579.94	1580.07	1579.94	1579.94	4	0	90
2025.12.29	10:30:00	1579.94	1579.94	1579.78	1579.78	5	0	90
2025.12.29	10:31:00	1579.78	1579.80	1579.78	1579.80	2	0	90
2025.12.29	10:32:00	1579.92	1580.33	1579.92	1580.33	7	0	90
2025.12.29	10:33:00	1580.29	1580.31	1580.29	1580.31	3	0	90
2025.12.29	10:34:00	1580.32	1580.32	1580.32	1580.32	1	0	90
2025.12.29	10:35:00	1580.32	1580.32	1579.94	1579.94	4	0	90
2025.12.29	10:36:00	1579.80	1579.83	1579.80	1579.83	2	0	90
2025.12.29	10:37:00	1579.81	1579.82	1579.81	1579.82	2	0	90
2025.12.29	10:38:00	1579.89	1580.27	1579.89	1580.27	5	0	90
2025.12.29	10:39:00	1580.27	1580.27	1580.20	1580.21	3	0	90
2025.12.29	10:40:00	1580.21	1580.22	1580.09	1580.10	4	0	90
2025.12.29	10:41:00	1580.11	1580.12	1579.99	1579.99	3	0	90
2025.12.29	10:42:00	1579.99	1579.99	1579.86	1579.86	3	0	90
2025.12.29	10:43:00	1579.86	1579.86	1579.86	1579.86	1	0	90
2025.12.29	10:44:00	1579.86	1580.25	1579.86	1580.25	6	0	90
2025.12.29	10:45:00	1580.25	1580.28	1580.25	1580.28	2	0	90
2025.12.29	10:46:00	1580.28	1580.28	1580.16	1580.17	3	0	90
2025.12.29	10:47:00	1580.17	1580.29	1580.17	1580.29	2	0	90
2025.12.29	10:48:00	1580.28	1580.28	1580.15	1580.15	3	0	90
2025.12.29	10:49:00	1580.15	1580.53	1580.15	1580.53	3	0	90
2025.12.29	10:50:00	1580.53	1580.67	1580.53	1580.67	3	0	90
2025.12.29	10:51:00	1580.65	1580.66	1580.64	1580.66	4	0	90
2025.12.29	10:52:00	1580.66	1580.67	1580.66	1580.67	2	0	90
2025.12.29	10:53:00	1580.67	1580.68	1580.67	1580.68	4	0	90
2025.12.29	10:54:00	1580.68	1580.84	1580.68	1580.84	4	0	90
2025.12.29	10:55:00	1580.84	1580.85	1580.72	1580.72	3	0	90
2025.12.29	10:56:00	1580.72	1581.22	1580.72	1581.22	4	0	90
2025.12.29	10:57:00	1581.22	1581.70	1581.21	1581.69	9	0	90
2025.12.29	10:58:00	1581.66	1581.81	1581.66	1581.81	3	0	90
2025.12.29	10:59:00	1581.81	1581.81	1581.69	1581.70	3	0	90
2025.12.29	11:00:00	1581.70	1582.82	1581.70	1582.82	7	0	90
2025.12.29	11:01:00	1582.82	1583.06	1582.80	1583.05	6	0	90
2025.12.29	11:02:00	1583.05	1583.06	1583.05	1583.06	2	0	90
2025.12.29	11:03:00	1583.05	1583.06	1583.05	1583.06	2	0	90
2025.12.29	11:04:00	1583.05	1583.68	1583.05	1583.55	7	0	90
2025.12.29	11:05:00	1583.56	1583.56	1583.43	1583.43	2	0	90
2025.12.29	11:06:00	1583.42	1583.42	1583.42	1583.42	1	0	90
2025.12.29	11:07:00	1583.42	1583.42	1582.91	1582.91	5	0	90
2025.12.29	11:08:00	1582.79	1582.81	1582.78	1582.80	4	0	90
2025.12.29	11:09:00	1582.80	1583.17	1582.79	1583.16	5	0	90
2025.12.29	11:10:00	1583.16	1583.32	1583.16	1583.32	4	0	90
2025.12.29	11:11:00	1583.32	1583.67	1583.32	1583.67	4	0	90
2025.12.29	11:12:00	1583.67	1584.16	1583.66	1584.15	6	0	90
2025.12.29	11:13:00	1584.15	1584.28	1584.15	1584.15	3	0	90
2025.12.29	11:14:00	1584.15	1584.16	1584.15	1584.16	2	0	90
2025.12.29	11:15:00	1584.16	1584.16	1584.16	1584.16	1	0	90
2025.12.29	11:16:00	1584.14	1584.14	1584.13	1584.13	2	0	90
2025.12.29	11:17:00	1584.13	1584.13	1583.62	1583.62	5	0	90
2025.12.29	11:18:00	1583.62	1583.63	1583.62	1583.63	2	0	90
2025.12.29	11:19:00	1583.64	1583.64	1583.51	1583.51	2	0	90
2025.12.29	11:20:00	1583.51	1583.51	1583.14	1583.14	3	0	90
2025.12.29	11:21:00	1583.14	1583.14	1583.01	1583.01	4	0	90
2025.12.29	11:22:00	1583.01	1583.01	1582.64	1582.66	6	0	90
2025.12.29	11:23:00	1582.66	1582.66	1582.65	1582.66	3	0	90
2025.12.29	11:24:00	1582.65	1582.65	1582.65	1582.65	1	0	90
2025.12.29	11:25:00	1582.65	1582.65	1582.65	1582.65	1	0	90
2025.12.29	11:26:00	1582.66	1582.80	1582.66	1582.80	3	0	90
2025.12.29	11:27:00	1582.68	1583.06	1582.68	1583.06	3	0	90
2025.12.29	11:28:00	1583.06	1583.19	1583.06	1583.19	4	0	90
2025.12.29	11:29:00	1583.19	1583.20	1583.19	1583.20	2	0	90
2025.12.29	11:30:00	1583.18	1583.18	1583.18	1583.18	1	0	90
2025.12.29	11:31:00	1583.30	1583.30	1583.19	1583.19	2	0	90
2025.12.29	11:32:00	1583.18	1583.18	1583.17	1583.17	2	0	90
2025.12.29	11:33:00	1583.17	1583.17	1583.03	1583.03	5	0	90
2025.12.29	11:34:00	1583.01	1583.01	1582.63	1582.63	3	0	90
2025.12.29	11:35:00	1582.62	1582.63	1582.61	1582.61	4	0	90
2025.12.29	11:36:00	1582.61	1582.61	1582.48	1582.60	3	0	90
2025.12.29	11:37:00	1582.59	1582.59	1582.29	1582.29	5	0	90
2025.12.29	11:38:00	1582.29	1582.29	1582.28	1582.28	2	0	90
2025.12.29	11:39:00	1582.16	1582.16	1582.08	1582.08	3	0	90
2025.12.29	11:40:00	1582.09	1582.11	1582.09	1582.11	3	0	90
2025.12.29	11:41:00	1582.23	1582.86	1582.23	1582.86	7	0	90
2025.12.29	11:42:00	1582.86	1583.12	1582.86	1583.12	3	0	90
2025.12.29	11:43:00	1583.12	1583.14	1583.12	1583.14	2	0	90
2025.12.29	11:44:00	1583.14	1583.51	1583.14	1583.51	3	0	90
2025.12.29	11:45:00	1583.51	1583.67	1583.51	1583.67	4	0	90
